154320 41487
154096 41841
92913 67695
128408 71262
119342 97890
18779 75367
52642 39913
65722 82667
83119 81669
138702 22177
56899 39714
155186 66483
186361 39830
68445 26662
79007 45413
128473 30877
96847 26306
170728 18185
128157 77531
68997 73149
130629 80605
162028 42857
35466 40833
12002 74878
47001 24134
121589 15266
162509 10929
73851 15752
53522 98087
140124 52274
13543 67808
189753 40206
68507 12778
45562 79199
69827 74120
15376 22763
53913 44642
170584 82616
101738 94158
53468 94988
19592 41571
33884 99572
107220 32091
110680 89275
133027 92571
157027 86777
115107 34138
58492 95078
118839 10761
16966 74619
20636 88901
36079 71463
63570 36481
102759 31914
172991 67378
194175 47459
168393 96330
98470 70379
44216 89111
99317 60227
118359 78279
73856 14788
14191 26614
113318 50035
74247 31816
142348 61411
39419 83480
164908 70346
42308 47560
29330 67081
167452 88192
175494 14337
125102 28401
80558 35612
81764 68912
94089 41734
15587 22975
62136 75949
194946 74532
21777 69192
129328 16495
126598 78117
187107 75588
19110 43546
60330 32794
60003 50573
163084 30553
184692 87793
134969 43124
57567 21533
26298 21581
54643 81956
150621 23774
150065 37306
178577 75689
196927 15404
119148 10974
69841 41727
92626 57157
17866 23606
55278 47657
163340 54355
115271 84737
73774 15435
147822 79477
60983 98588
92090 83022
118925 66263
67776 46975
96415 57670
133889 69027
94705 29482
125463 52075
92672 91241
164289 36078
68620 64900
80723 20036
164321 34018
118367 18276
43525 49346
133158 61055
36792 15281
154138 46848
108179 24778
30630 72121
169177 28343
43546 55002
172161 81915
30029 67058
177481 60095
150588 49349
186370 16881
65938 43209
114021 39411
58308 14505
167258 68257
21293 68001
183713 89551
132384 35002
174318 65574
33813 70649
101988 59285
27833 90336
129356 89867
103059 30605
31131 99795
81402 56274
10149 98460
171581 39008
42055 59070
18893 19486
97965 10129
161912 22573
39067 95209
117818 32660
18729 64960
59666 86282
135057 99335
12699 96927
89273 68429
47613 88270
43750 55678
139077 85037
123097 15225
73048 13363
132125 51366
156990 36252
29447 53303
54869 73387
162655 42695
78698 63989
87036 98391
47367 67737
171519 21263
79191 49265
13544 41163
156614 62797
108696 83643
124446 65066
141069 81247
105804 81790
178252 32464
128654 89395
18052 82236
45524 19178
133468 48411
18896 47162
168140 53089
78364 38556
81119 82812
165263 35017
156713 60154
96470 23172
108242 32822
21950 85007
84949 13224
139350 36462
63960 73135
195925 53950
65806 21927
76754 35495
55813 67544
83097 30536
178066 20799
143046 87598
27493 79053
183282 10797
75627 64896
112764 75767
156453 22637
65498 29978
182759 63409
169472 19533
107458 55906
134823 50710
13746 64955
106601 35506
81214 65943
100558 10693
108434 54367
105332 55069
105333 26248
24563 52433
16661 72608
79317 88818
37988 13651
181349 39776
147136 26541
69459 40746
49656 42957
66019 75922
82396 34913
11517 38651
136276 87870
95504 43371
146714 91251
105781 58589
30996 97948
150364 33483
56004 73817
137655 90104
31292 58893
153149 46740
181101 45785
155693 48605
165272 80769
117649 47696
199151 96862
145944 29428
70087 34701
35498 94165
199841 55363
91662 87620
179252 10491
31996 60874
104978 57744
70355 86649
16250 24106
81476 52595
139623 32575
134146 59065
151359 49858
107295 18571
93956 78206
10423 87934
15128 27575
149502 64118
47288 21272
23443 46148
31938 31085
45828 18222
163789 54275
77058 95548
112853 45758
11653 86218
159891 37025
138984 85630
77871 38725
78781 48599
46420 72624
182977 95323
186375 33680
196463 48984
33648 90093
129005 28068
17418 19104
133101 70965
57492 63841
178416 46393
99922 79147
136411 29694
188338 63379
167484 41877
182349 89143
33350 30777
94187 63715
104030 85585
190050 27572
87361 87799
139494 95394
60635 27529
184051 29556
59588 51076
162197 46441
50592 44648
28603 95960
30483 31554
120374 69830
119726 10932
182059 13482
170772 14197
48994 51699
11964 62747
145960 68908
140815 67667
171418 37503
13298 47414
185117 67828
154321 67281
166133 84292
138099 85538
54142 95750
99008 40645
152562 98938
20795 97920
143537 43747
98885 61122
110077 17191
120480 94278
70469 20276
165852 34941
120237 41202
185054 10086
70613 63416
23788 35440
108463 58772
105694 82839
87048 72469
47240 25549
49979 78282
123243 78880
41411 88674
120669 59480
63627 42026
123688 42618
29149 85373
41443 53734
58361 78298
28963 30213
167831 75513
97874 49690
155595 78945
162415 82086
63901 99796
62824 46775
16662 48251
76330 94603
98589 28097
170380 12587
143118 69103
38340 59370
116636 63912
121259 21635
138459 23128
156582 87574
148758 19852
146284 96177
102862 26800
152232 73533
107775 43577
132643 21116
122358 40292
40376 97538
128144 12286
199987 11955
15416 17464
154649 28048
161415 74695
159976 59326
175762 77880
41466 77479
166341 62136
97901 25881
37206 87706
160415 54081
144955 19950
182428 40847
20665 59969
149641 13220
184735 74300
156456 50434
29589 33830
116433 49389
187984 47427
190682 36463
107562 89602
151617 33299
89534 87887
123791 67222
55292 27302
108392 94489
105944 48448
60264 43663
30255 15390
44927 48688
114651 94204
130828 26481
46616 98987
51938 22259
157809 31200
188670 29280
41832 24572
195870 65942
138587 42191
16123 80408
42237 74551
195300 13725
42098 75801
198872 74196
42929 89764
95991 74374
192727 59967
27975 28343
196714 46425
190636 52252
13054 50675
76466 94449
81026 57283
196854 83290
103201 28252
54027 30464
176645 72004
182663 61163
168955 76837
150393 84039
79751 60116
133591 59831
184604 32378
36487 51313
48879 12382
57200 23928
193062 47979
97637 83884
184091 79609
48927 46049
115612 63617
140348 84641
119076 96762
128286 22063
159898 57094
55420 66987
114621 73178
162736 10004
40517 57484
131418 15218
100040 20247
161999 76754
148854 57220
150149 57196
128342 79433
18681 74287
106915 64012
79719 70228
103477 27069
141407 94393
171287 36775
122941 16481
68440 22756
45962 67493
89283 93388
53220 57447
58381 20177
60887 63258
95113 68656
190513 45703
184909 16112
151820 81437
120703 23736
164022 96468
104693 44919
36934 77454
128311 82506
95117 35981
13415 82074
54593 67706
22177 22336
167705 77254
54816 65156
25807 24335
197626 23235
76828 86079
126623 22564
120265 68905
16284 98386
12438 45138
88248 78850
176411 23998
168846 55555
56184 43232
118132 25262
137928 59346
40210 98926
55985 22725
126106 51146
160037 28015
92871 57580
50412 20249
150530 64343
33835 57410
96909 93123
75683 71850
170972 89323
169503 77005
12824 59234
11763 49286
146471 62395
29236 70013
137742 50524
17810 70207
135273 67309
15442 45332
196535 53979
17410 37739
117909 71453
76858 48628
108274 98923
174121 79941
157979 68325
36826 44684
28823 39537
197585 76306
97716 17453
47672 43046
92291 76933
74856 61203
192475 68163
94560 33876
114533 13965
16055 15383
61691 23380
80164 46900
106829 95738
58736 13498
13333 25993
32998 74975
141288 33929
84923 81942
192483 16578
168778 82597
80572 60308
92356 46163
19766 47441
102356 44958
13675 97395
67689 74003
155898 19939
181405 54793
119405 51857
19951 28730
97380 88296
147994 49747
29719 54673
171222 82268
78023 66189
95882 31610
148546 30391
152362 65665
182338 98086
197532 47425
173996 22465
68682 89291
36896 36539
35756 63673
26976 78234
182565 13933
175303 63096
194183 54083
21432 63029
179287 92410
116414 62649
96780 45618
59314 62017
92942 20476
75884 51443
146781 44873
196190 60266
101339 71542
175851 28194
79213 72836
123320 72313
15276 31303
98397 17852
82091 97148
188119 21706
177271 66535
124107 33181
58578 67570
169389 89861
136529 35509
43968 32971
191714 54950
140613 87146
35640 84675
97867 47196
50250 23530
86883 22986
11345 42840
189720 27952
122322 17606
24111 87513
55171 82308
115695 61443
111361 72995
80765 53823
190733 68847
199171 30072
12232 89600
23116 83499
30066 41676
81015 45951
24850 74558
159524 79642
103628 13875
146048 85909
10034 61842
97954 40820
123836 82814
68112 93190
62061 55355
53957 31451
93361 30544
129589 14311
188145 68376
140015 55839
104572 91060
64650 93125
196911 87902
15277 32639
26902 40594
150359 63150
23824 17598
124683 16697
117183 82600
52905 65913
72706 60416
22903 61989
94434 16675
95912 44004
183833 72340
195811 52118
115461 31669
144861 99374
82833 68706
184225 77622
140925 56135
165682 40764
120431 98791
140320 78704
147827 92120
124321 31426
177488 91885
176256 56900
46724 17713
66060 81369
17652 37217
112050 86235
193742 98413
26961 27863
101073 60577
111678 44480
102502 56037
19972 93171
18413 56050
85992 21119
69343 32225
131119 53321
38981 14114
184868 93354
26007 14835
167217 84369
138586 32124
167526 63183
178195 63409
177904 90632
52609 65235
39102 12976
31049 16413
31996 73939
100778 11285
120543 26105
174414 50475
38578 90030
146448 42032
165962 89216
72807 43747
184030 25788
86863 81696
190911 33148
179499 48093
153956 72346
87740 17240
123638 69110
67667 32365
146503 23730
11404 44221
48064 84416
11263 10982
31541 98785
68388 88967
163744 66047
11888 83203
169648 81919
178294 57520
189703 61518
150378 26895
199345 55081
98834 89525
15626 75712
184617 49434
41736 61918
36202 64646
85292 35460
128324 19045
151479 76092
38777 99468
26117 37890
111127 69065
130587 65528
122888 18883
89592 18945
132442 51557
156375 44901
119032 13090
119207 34742
64416 64908
109866 63255
39728 51725
165454 33858
31056 96082
62035 22772
32530 39614
91607 65565
176681 61315
111431 80086
152934 12392
19357 90550
66204 69262
108947 23798
64676 80175
83995 49474
92338 61660
15668 57069
69693 95280
182481 79441
125005 62697
187982 66056
180345 24147
111206 33003
99896 69885
103836 17978
45307 21412
141155 52280
72493 73663
69069 59108
186295 88537
51941 54624
159912 26521
18396 72128
79170 92054
165773 98780
135209 99913
193801 89139
52636 69236
172657 79247
76568 40239
62292 70854
139239 77295
69942 63274
72988 82384
105795 86854
105344 50998
146530 36230
103642 38154
47531 53224
32592 77324
25749 54996
26769 87834
189806 16695
31889 98998
12479 61590
23781 14502
197959 52671
193714 69976
38508 25077
100207 66151
83704 62425
103838 71817
121547 98502
100762 21830
70788 99333
61010 10397
28133 23086
25935 32757
36174 19305
93650 89430
33841 12838
178573 82929
148791 21293
94454 37119
110484 61337
56020 63719
52730 25505
77777 42555
128111 95770
191336 53463
71203 24904
74161 78619
63626 64891
104475 44488
112327 89545
114050 55293
92589 12137
143409 64122
137377 66963
60127 43514
76795 58266
196690 68885
159890 33851
108842 75918
122411 72153
121090 69441
38279 46266
114339 55078
107343 78142
178603 21850
32117 72439
176534 44992
29807 44602
27881 11809
19302 75858
186984 55775
98838 47601
27824 75708
192956 46232
177362 22954
84131 41974
53324 24806
161184 38581
113935 11349
27448 36470
30168 10056
164328 85717
180882 58624
23919 11373
179129 85350
137909 52365
125057 77013
94757 51499
107047 59846
46085 37723
71557 26633
184211 22804
140435 44963
47145 73227
19992 99262
90485 55853
137691 90886
199448 64950
89916 51820
171932 48787
110100 67929
188592 95821
135869 23428
49432 66434
100937 68726
30856 58752
86525 35013
53785 64248
135710 79860
163075 67018
127178 26408
179338 85164
68358 49638
107723 61294
116963 61793
18757 88638
147364 14457
26289 46909
194806 21368
127498 80112
85994 81115
43931 52281
195604 22149
53383 53294
90465 76539
184565 47572
31267 44884
115225 47634
22035 24459
112054 19831
17433 88896
145821 35985
175476 89063
134498 76628
41344 81929
149641 44637
46490 23428
136195 89871
14358 85334
17049 94004
12631 29922
149602 80577
76232 88802
165748 92096
156556 66481
173111 47266
53275 91807
84619 99834
89982 10910
132362 89096
15357 67766
139587 47862
21458 56916
124722 74444
155991 20454
74377 15095
98374 23922
57500 32709
132128 74832
136596 11911
104064 60189
135852 64558
22774 85431
166564 69355
34341 46362
39746 63185
104107 18356
51179 65302
94998 95243
136017 25954
143743 28188
39765 43408
177413 94047
16974 56213
38613 44584
118281 35729
131239 39345
126927 30410
56980 68538
140938 29637
157103 97778
91168 70439
24699 58681
105413 37974
101276 20638
175163 47571
82970 97919
12356 15442
106855 27660
137550 43117
135770 38322
46246 70087
155555 69625
158255 53593
165267 10568
31341 92936
57578 39727
35213 66389
182070 35313
46745 45978
139207 10595
182915 39173
170886 58380
115462 13757
178031 84665
186676 74906
182628 52569
183067 18509
124259 30796
144391 69370
38751 56986
48344 65993
24392 22704
56842 47874
164095 98653
13415 17113
173000 48087
14134 42504
111720 85511
47163 48060
131079 68406
134186 36491
199419 81301
24657 44612
99844 25450
100624 32279
137425 72656
127905 67135
37698 10679
198643 62350
72828 77505
62146 49015
163651 14004
96322 36272
126483 37566
182118 59597
64504 40756
27973 61713
79475 76558
57553 95164
184146 77008
110010 38433
166631 44750
151025 84281
129474 11162
195448 49209
130982 59832
27050 70332
105195 23772
16481 91013
102689 74533
61340 29371
149528 25391
71006 65854
172587 83111
16695 97586
129385 87644
120650 53355
105191 71994
102513 54233
164350 23853
43850 20157
25289 81483
11849 22076
38153 57876
173244 75112
195613 82745
96322 91706
146460 15045
44019 66064
13051 52960
27836 30720
172590 23947
136949 79305
182992 24120
24100 99046
38888 40258
68839 77852
182709 62516
101591 24327
177752 92538
64896 25931
113738 86421
62792 18416
77976 71189
36022 52126
148907 96283
89247 46371
58499 32235
188629 13560
135148 42292
155326 60658
60368 80532
139237 37739
80207 76070
180923 78601
74025 82559
197876 54131
158344 59790
63025 43258
32344 82750
142741 98609
71944 10621
59335 78443
28599 93109
116881 82906
151225 16107
192686 93776
167057 46436
124082 65150
57979 91095
191450 32216
24655 16469
133639 72947
196346 50568
143652 82562
127387 46182
152071 70026
182368 54858
197437 26408
161521 40654
103902 81852
123286 13122
137095 48946
89626 95956
149939 22979
153692 40934
103432 77599
193762 67258
21922 70110
157988 90202
84530 35869
160644 22463
39316 55683
91594 48949
150080 22065
50902 50840
116540 71455
145478 56103
165922 96572
100370 68136
23078 91033
50130 28093
54342 20621
143228 43795
130971 88827
183168 29048
193006 91652
187767 39517
191358 23835
160973 37306
103913 86082
153945 27855
120541 43410
189908 43483
122465 15436
52068 84557
35412 43087
199722 62114
129962 51916
39900 96661
48340 53330
120815 61587
35191 59054
99000 66472
77608 47198
183745 14923
84413 30341
58868 43170
88558 53326
173778 14819
56417 52153
193892 58969
149001 64681
68909 46271
151734 31005
23362 73988
111063 14488
42102 21808
142242 29243
117723 49769
99544 29518
163973 99730
172018 27948
62934 43830
81197 20941
146255 10812
181030 26991
166358 87802
63135 76054
188440 49161
61547 45834
64487 48544
59712 28879
73480 44470
195099 56992
55623 48376
181771 15386
194807 18129
186839 20810
178864 18502
127382 32406
32854 69129
108927 11833
25352 82519
69796 50489
106881 64450
183245 31424
160592 52323
104421 77664
27089 42117
32555 85947
108613 44770
158872 53499
118764 32537
195346 65302
25776 89581
45448 79459
174277 49378
187000 50214
191266 98781
91252 50511
84865 56044
131964 63628
103781 26666
151570 76409
12586 98356
27486 96333
158739 70150
149646 41125
93835 62632
10154 25424
108189 18774
180194 86600
97562 32593
106914 43460
194321 75534
42357 32380
64104 82004
187827 99658
114659 53777
65733 51252
59042 34798
160694 47226
46741 45089
26572 29889
126181 96907
97980 48434
78123 72728
11759 17920
72724 85155
196000 69687
104121 91462
28465 76199
128532 20292
68154 81881
180812 58608
41330 68326
28433 43523
114544 73491
78869 12304
163220 96926
177974 37346
152351 68455
32782 40731
161181 56664
27356 47402
75769 42801
146761 49971
130601 84854
51296 60819
79517 66472
99544 79929
112091 13980
31608 95725
55167 25027
120885 57268
14147 62749
49196 83033
113885 10325
79058 55493
56928 86155
166011 11996
131368 43779
88647 24588
24142 69786
113844 53609
27774 21805
101487 68416
19952 33284
121502 14322
192917 27594
74127 85177
127689 64355
197639 49198
49377 35237
59487 38286
44554 83435
112223 11193
155460 31858
160748 72401
45046 59676
70002 79465
90109 36189
13692 45272
140251 54568
155898 46345
178677 70080
43716 96309
78804 59731
90249 56621
118301 92124
150046 13939
179057 38479
177746 73872
107363 33488
109550 90520
145559 22600
21237 20689
60449 42626
32573 26810
94192 36203
11054 88750
153413 55416
39519 59918
175025 69078
87931 50779
163598 74450
78048 21882
141204 79278
149188 37121
115835 73710
71303 89584
47702 80964
44859 61309
104115 34934
70136 52913
121380 96656
122074 17797
66196 48020
22469 87895
83022 74236
152116 68113
140533 64182
101763 61848
122906 59999
138356 98822
198545 34020
144251 35166
179467 15091
28811 19652
128126 87215
140238 31470
13041 42783
171599 90361
189326 88244
101072 99933
75454 75728
125121 89401
158519 90189
140739 83406
154548 51944
96116 97962
53393 30163
184070 21822
131414 97940
171355 25979
80016 69927
128225 59574
114985 29924
41549 60540
31224 22503
187454 65294
137276 32121
148247 88043
151140 96002
70586 91875
99481 96687
165845 51843
193480 41397
185900 50890
41458 28300
166605 48005
92977 21038
98043 34443
169196 27297
13011 35456
169229 30214
187336 90170
159835 67071
197980 22160
96528 85863
79889 40453
195856 26451
55845 59142
130463 11576
125060 46469
42431 32823
35532 90215
148915 17943
135029 46301
33924 29468
38204 69300
11059 69579
140849 81873
117024 66798
92731 63447
91966 15342
191475 90795
30853 27516
53748 30105
179911 52659
170635 59461
146958 39184
48069 87123
146315 92789
157957 40061
172301 46800
77230 28777
76251 51925
170646 21609
65394 11591
87788 27036
163562 22888
162776 56214
56478 57924
126769 11553
26992 93034
43465 48686
72054 42489
150784 82803
174119 91709
82363 65230
146215 45560
79887 21267
91226 52371
99234 78820
85363 69995
138314 95094
190800 80082
125195 47790
106428 90029
14408 88245
106687 54164
138128 31653
76667 34007
110451 57180
64084 85915
42391 62781
38087 41824
58288 35092
118120 97362
123118 89955
28598 61797
85861 40187
82652 25238
65016 96797
125168 95048
109447 65973
50707 60451
78431 57248
62601 86167
142225 94822
50151 94352
156555 88867
40220 51965
136603 67213
165286 55824
160035 61612
144190 21382
146140 81980
134026 86401
121177 29471
36842 25822
193351 35369
36585 14230
197530 97710
74945 76783
56692 78251
92907 79058
167074 83641
167631 53814
28996 11342
197541 78432
193254 34979
33570 31676
77185 68558
141614 98246
94904 58327
111262 12343
15712 30016
58589 42343
194016 65143
103682 13171
120237 88255
18304 95860
183933 40544
80586 92594
35668 45281
145251 41309
140848 68488
126505 95485
13966 96299
13332 73213
195487 78266
158874 10898
125630 41420
75786 45933
110672 63919
90288 96671
27337 88330
76046 11200
174209 94811
79562 70782
118285 19789
17267 64174
127391 56533
155285 78624
171199 29563
17561 82416
172687 97849
16078 86175
27595 98475
137148 56128
90344 89251
162528 18853
41555 85468
92579 31161
53924 36349
113301 37829
42856 75941
132466 48223
151629 34371
128450 47082
101993 48945
77146 50808
24099 17761
33541 54189
19516 58775
10025 13412
151524 24089
120821 58105
82697 82182
19336 54826
199854 64653
75453 56897
199353 54132
94140 56847
138284 97502
54994 14978
50317 34163
10929 53329
125748 32527
154829 81140
118589 47291
86390 86959
153857 98084
58744 57281
28239 57070
168106 37117
188482 55490
134037 41516
85209 35973
77432 82026
176551 86392
128747 87192
102068 57673
57841 35978
164637 41025
65431 54156
168843 15117
40393 79181
95243 53641
53095 49606
26745 90844
109370 20730
36282 17868
118107 98399
25683 22427
198176 29030
83722 36906
106558 62105
171604 76051
190788 28542
190088 72242
57260 12663
124693 90389
152272 96069
104657 46364
146978 73384
180582 87894
101632 53594
173219 53695
44907 32732
71332 85401
11223 96024
118122 50884
153288 38171
149817 18526
13047 22725
22218 47366
62448 47726
54931 14410
85525 80302
13067 82757
129225 19643
73192 94701
31577 56963
192572 52417
27289 91310
19356 42144
155223 89081
63662 99979
121458 97415
102737 17909
30503 60343
142313 33437
81052 83692
32603 72780
14697 28180
79928 87338
95497 87327
113517 46608
45377 91651
126579 84147
186238 12976
85126 83086
142313 96803
41844 36180
173831 62168
10020 92114
125914 81836
44533 46386
124134 52812
135369 22747
186384 24444
64413 75640
45913 70899
106199 37631
60926 52500
133984 45372
70019 58979
170381 60014
72522 78248
54734 96456
136776 50639
194476 54545
79166 66172
107325 52869
102663 43884
79160 88928
129384 57851
58603 91774
162233 99224
38092 80792
52582 36735
134919 67375
33946 89199
62349 54501
146660 55283
82372 59379
66521 60742
77903 47718
164770 22023
115561 58016
91567 37626
178114 78583
23631 58970
67187 37549
195807 18608
101525 33275
36044 83328
31508 18405
179000 83019
185878 80005
21900 90748
109076 25605
193849 78397
74188 80958
103271 43329
163065 54102
185213 14658
163778 49024
128856 65626
18889 77538
166459 36056
142887 83498
94362 10267
100759 85834
122358 35734
111707 89462
151114 56071
73968 82159
87601 38210
147701 91821
195330 65900
50255 66002
86608 52260
86480 23476
179240 80370
143872 69419
75087 50417
23529 35938
66896 28450
130193 27414
66110 29604
146806 15312
123487 54878
72274 70973
175637 64442
28974 18362
78368 35484
59062 75001
46193 79845
10125 20469
173234 25614
132621 37108
139267 28044
163858 91166
160147 34217
55626 69254
184207 20429
89890 65863
57822 73978
118907 89445
140120 48946
130123 35827
48411 48855
107894 72560
23671 22338
164165 66512
76084 43305
102325 43460
108965 44928
199483 31911
156778 39959
122662 30293
31666 38650
69710 69247
165451 31969
179759 88698
98139 71988
82504 38048
27942 85862
189601 14837
65772 31215
81588 65332
127772 73922
22232 71292
17887 59469
175813 51206
101865 84218
31526 76527
72187 86712
14390 43777
158054 19643
102361 90073
122427 23156
191260 87006
125136 61586
61619 44786
198253 38574
41128 37047
16587 76124
181613 81088
78346 80643
80336 68828
113376 75759
17091 86475
197395 89324
165967 61858
36186 18030
183702 86845
109151 99475
69886 18416
162472 31178
142371 39283
100076 26436
35066 38168
160746 98795
41062 51981
198855 21230
191543 69205
133199 88416
120431 68959
17011 44444
150854 75059
179665 40744
172352 16151
163007 90406
55400 55388
124222 58102
170008 66032
126911 78601
95506 13181
163311 43785
87578 27173
134673 36372
64544 95462
45878 38236
188420 52969
45535 19514
76444 16210
143781 82074
131240 94902
71918 18360
72171 33975
124168 37394
62132 33525
139614 90327
73716 84886
112702 71642
98568 63985
36879 76301
61619 79331
110165 44789
190352 93825
143651 22578
135066 40899
175504 19916
93737 41502
190680 72851
23301 71757
88590 14952
70478 12353
96674 41160
187001 66974
166283 30334
14272 84861
135711 95912
81298 24703
114232 18809
57218 92513
31281 71903
10270 52052
157299 52279
91101 55009
20537 19245
101105 57337
171441 77399
98219 38210
71360 95125
188610 11517
52494 56970
93338 27881
130264 52062
137513 39973
156834 65171
112198 98356
71439 15927
35308 15062
167979 98524
104636 60266
133929 59524
36058 45747
142583 75781
57577 23923
187132 54723
178070 34894
31247 75866
195288 90830
115831 95114
74753 20851
136241 46481
25464 57436
146606 64621
98969 38154
42488 54234
99921 57028
21392 50025
35648 65913
55069 19343
184751 74301
145431 74953
149898 61311
43998 86098
152749 19581
120660 59379
128994 30870
182301 39448
86154 37293
99330 28303
28474 97297
45763 49655
13286 17423
56456 29543
197515 94360
15003 18148
111922 26128
137758 84435
67121 67819
170275 52053
179429 97972
99458 71062
17194 65468
21112 75419
158097 25475
192595 50297
80417 59935
142042 88369
115058 55650
95449 56520
170098 27313
133257 21320
99130 60742
184528 89009
70667 81235
33702 78404
66203 16109
87391 89119
129110 71953
27893 46899
62775 75406
189658 26561
189024 19640
138586 65513
144642 47474
79803 80468
83690 26450
181382 70152
130157 97048
103268 27015
30993 52615
107947 49493
29452 77464
69253 81037
45778 44604
126929 14705
60523 96339
58056 51381
121722 98160
83772 41761
69151 89994
76237 65832
61256 31021
33965 37879
194428 99262
194784 75726
37758 75498
199390 17272
64339 36100
36434 30310
15184 67792
161090 51467
97517 85828
119524 96033
92298 56372
87093 96536
35306 51040
83652 13550
141230 53212
175049 90412
44688 62742
192854 74536
71928 40634
161905 22673
89986 77574
122257 55065
104303 99297
125902 35407
88281 42959
35731 59047
105482 26016
129715 43988
24315 32754
82290 93513
105850 93091
137115 27236
131426 12285
129326 85199
163961 47856
23804 20943
117547 43797
120738 64568
100062 56367
159097 16714
77052 80027
174051 45665
150726 42809
91888 21573
35975 67866
53065 37399
40631 54668
154874 41538
137783 99915
101557 16846
183253 81830
165984 95428
62310 56116
110664 36168
89013 37373
191514 89496
36491 54224
27325 47048
168643 40959
88255 27707
68201 21946
198183 24364
97707 19271
164941 28112
186846 45770
117365 32538
77248 86397
93459 47693
147842 18074
50218 27022
18968 43140
10828 35453
56248 28861
